Frequency,M,Station,On,Off,Language,Site,TX Country,Days,Target,Power,Azimuth,Origin,Source
9820000,,Beibu Bay Radio,0000,0005,VN,,China,Fr,Far East,,,China,EiBi
9820000,,Beibu Bay Radio,0100,0102,VN,,China,Mo-Fr,Far East,,,China,EiBi
9820000,,Beibu Bay Radio,0945,1030,M,,China,,Far East,,,China,EiBi
9820000,,Beibu Bay Radio,1200,1300,VN,,China,,Far East,,,China,EiBi
9820000,,Beibu Bay Radio,1300,1320,ZH,,China,,Far East,,,China,EiBi
9820000,,Beibu Bay Radio,1320,1340,M,,China,,Far East,,,China,EiBi
9820000,,Beibu Bay Radio,1340,1400,BR,,China,We,Far East,,,China,EiBi
9820000,,Beibu Bay Radio,1340,1400,KH,,China,Mo,Far East,,,China,EiBi
9820000,,Beibu Bay Radio,1340,1400,LAO,,China,Tu,Far East,,,China,EiBi
9820000,,Beibu Bay Radio,1340,1400,T,,China,Th,Far East,,,China,EiBi
9820000,,Beibu Bay Radio,1340,1400,VN,,China,Fr,Far East,,,China,EiBi
9820000,,Beibu Bay Radio,1340,1400,,,China,SaSu,Far East,,,China,EiBi
9820000,,Beibu Bay Radio,1400,1510,M,,China,,Far East,,,China,EiBi
9820000,,Beibu Bay Radio,1510,1515,E,,China,,Far East,,,China,EiBi
9820000,,Beibu Bay Radio,1515,1525,M,,China,,Far East,,,China,EiBi
9820000,,Beibu Bay Radio,1525,1545,T,,China,,Far East,,,China,EiBi
9820000,,Beibu Bay Radio,1545,1603,M,,China,,Far East,,,China,EiBi
9820000,,Beibu Bay Radio,2243,0102,M,,China,,Far East,,,China,EiBi
9820000,,China Radio Int.,1000,1100,M,,China,,Siberia,,,China,EiBi
9820000,,China Radio Int.,1030,1100,M,,China,,Far East,,,China,EiBi
9820000,,China Radio Int.,1100,1200,VN,,China,,Far East,,,China,EiBi
9820000,,CNR 2 China Business R.,0000,0100,M,,China,,China,,,China,EiBi
9820000,,CNR 2 China Business R.,0900,1100,M,,China,,China,,,China,EiBi
9820000,,CNR 2 China Business R.,1100,1605,M,,China,,China,,,China,EiBi
9820000,,CNR 2 China Business R.,2055,2400,M,,China,,China,,,China,EiBi
9820000,,Radio Prague,1800,1830,R,,United Arab Emirates relay,Sa,East Europe,,,Czech Republic,EiBi
9820000,,Radio Prague,1900,1930,R,,United Arab Emirates relay,Fr,East Europe,,,Czech Republic,EiBi
9820000,,Radio Exterior España,1700,1730,R,,United Arab Emirates relay,Mo,East Europe,,,Spain,EiBi
9820000,,Radio Exterior España,1900,1930,R,,United Arab Emirates relay,Sa,East Europe,,,Spain,EiBi
9820000,,BBC,1700,1730,R,,United Arab Emirates relay,Su,East Europe,,,United Kingdom,EiBi
9820000,,BBC,1700,1800,R,,United Arab Emirates relay,Sa,East Europe,,,United Kingdom,EiBi
9820000,,WRN Vsemirnaya Radioset,1700,2000,R,,United Arab Emirates relay,,East Europe,,,Russian Federation,EiBi
9820000,,Radio Slovakia Int.,1930,2000,R,,United Arab Emirates relay,,East Europe,,,Slovakia,EiBi
9820000,,United Nations Radio,1730,1800,R,,United Arab Emirates relay,Mo,East Europe,,,United Nations,EiBi
9820000,,United Nations Radio,1800,1830,R,,United Arab Emirates relay,Su,East Europe,,,United Nations,EiBi
9820000,AM,For new organization,04:00,07:00,Multiple languages,Sofia,Bulgaria,1234567,,100,126,Bulgaria,HFCC
9820000,AM,Voice of Russia,07:00,10:00,Russian,Komsomolsk Amur,Russia,1234567,,20,33,Russia,HFCC
9820000,AM,China Radio International,10:00,11:00,Standard Chinese,Beijing,China,1234567,,500,322,China,HFCC
9820000,AM,China National Radio,10:00,16:00,Chinese,Nanning,China,1234567,,100,191,China,HFCC
9820000,AM,China National Radio,11:00,16:05,Chinese,Xian,China,1234567,,150,290,China,HFCC
9820000,AM,Radio Russia,17:00,21:00,Russian,Moskva,Russia,1234567,,200,270,Russia,HFCC
9820000,AM,China National Radio,20:55,24:00,Chinese,Xian,China,1234567,,150,290,China,HFCC
9820000,AM,China National Radio,23:00,01:00,Chinese,Nanning,China,1234567,,100,191,China,HFCC
9825000,,China Radio Int.,0200,0300,M,,China,,South Asia,,,China,EiBi
9825000,AM,China Radio International,02:00,03:00,Standard Chinese,Urumqi,China,1234567,,500,212,China,HFCC
9830000,,China National Radio 1,0730,0900,M,,China,We-Mo,China,,,China,EiBi
9830000,,China National Radio 1,0900,1805,M,,China,,China,,,China,EiBi
9830000,,China National Radio 1,2023,0100,M,,China,,China,,,China,EiBi
9830000,,Radio Cairo,2215,2330,P,,Egypt,,South Americas,,,Egypt,EiBi
9830000,,IRIB Voice of I.R.Iran,1920,2020,E,,Iran,,South Africa,,,Iran,EiBi
9830000,,NSS US Navy,0000,2400,Teletype,,USA,,North Americas,,,USA,EiBi
9830000,AM,China National Radio,07:30,18:05,Chinese,Huhhot,China,1234567,,100,175,China,HFCC
9830000,AM,Radio Russia,16:00,18:00,Russian,Armavir,Russia,1234567,,300,188,Russia,HFCC
9830000,AM,Islamic Republic of Iran Broadcasting,19:20,20:20,English,Sirjan,Iran (Islamic Rep. of),1234567,,500,216,Iran (Islamic Rep. of),HFCC
9830000,AM,China National Radio,20:25,01:00,Chinese,Huhhot,China,1234567,,100,175,China,HFCC
9830000,AM,Egypt Radio & TV Union,22:15,23:30,Portuguese,Abis,Egypt,1234567,,100,252,Egypt,HFCC
9835000,,PBS Xinjiang,0300,0800,M,,China,,China,,,China,EiBi
9835000,,PBS Xinjiang,0800,1100,M,,China,We-Mo,China,,,China,EiBi
9835000,,PBS Xinjiang,1100,1200,M,,China,,China,,,China,EiBi
9835000,,IRIB Voice of I.R.Iran,1920,2020,E,,Iran,,South Africa,,,Iran,EiBi
9835000,AM,Broadcasting Serv. of the Kingdom of Saudi Arabia,03:00,06:00,Pushto,Jeddah,Saudi Arabia,1234567,,250,60,Saudi Arabia,HFCC
9835000,AM,Islamic Republic of Iran Broadcasting,19:20,20:20,English,Sirjan,Iran (Islamic Rep. of),1234567,,500,216,Iran (Islamic Rep. of),HFCC
9840000,,IRIB Voice of I.R.Iran,1430,1730,A,,Iran,,Middle East,,,Iran,EiBi
9840000,,Voice of Turkey,1730,1830,D,,Turkey,,Central Europe,,,Turkey,EiBi
9840000,,Voice of Vietnam,1000,1030,E,,Vietnam,,Indonesia,,,Vietnam,EiBi
9840000,,Voice of Vietnam,1030,1100,IN,,Vietnam,,Indonesia,,,Vietnam,EiBi
9840000,,Voice of Vietnam,1100,1130,J,,Vietnam,,Far East,,,Vietnam,EiBi
9840000,,Voice of Vietnam,1130,1200,E,,Vietnam,,Far East,,,Vietnam,EiBi
9840000,,Voice of Vietnam,1200,1230,J,,Vietnam,,Far East,,,Vietnam,EiBi
9840000,,Voice of Vietnam,1230,1300,E,,Vietnam,,Indonesia,,,Vietnam,EiBi
9840000,,Voice of Vietnam,1300,1330,IN,,Vietnam,,Indonesia,,,Vietnam,EiBi
9840000,,Voice of Vietnam,1330,1400,E,,Vietnam,,Far East,,,Vietnam,EiBi
9840000,,Voice of Vietnam,1400,1430,J,,Vietnam,,Far East,,,Vietnam,EiBi
9840000,,Voice of Vietnam,1430,1500,IN,,Vietnam,,Indonesia,,,Vietnam,EiBi
9840000,,Voice of Vietnam,1500,1530,E,,Vietnam,,Indonesia,,,Vietnam,EiBi
9840000,,Voice of Vietnam,2300,2330,IN,,Vietnam,,Indonesia,,,Vietnam,EiBi
9840000,,Voice of Vietnam,2330,2400,E,,Vietnam,,Indonesia,,,Vietnam,EiBi
9840000,AM,Abu Dhabi Media Company,01:00,03:00,Central Pashto,Dhabayya,United Arab Emirates,1234567,,250,45,United Arab Emirates,HFCC
9840000,AM,Islamic Republic of Iran Broadcasting,14:30,17:30,Arabic,Sirjan,Iran (Islamic Rep. of),1234567,,500,216,Iran (Islamic Rep. of),HFCC
9840000,AM,Broadcasting Serv. of the Kingdom of Saudi Arabia,16:00,21:00,English,Jeddah,Saudi Arabia,1234567,,250,220,Saudi Arabia,HFCC
9840000,AM,Turkish Radio-TV Corp,17:30,18:30,German,Emirler,Turkey,1234567,,250,310,Turkey,HFCC
9845000,,China National Radio 1,1030,1805,M,,China,,China,,,China,EiBi
9845000,,China National Radio 1,1200,1805,M,,China,,China,,,China,EiBi
9845000,,China National Radio 1,2023,2400,M,,China,,China,,,China,EiBi
9845000,,China National Radio 1,2023,0100,M,,China,,China,,,China,EiBi
9845000,,MWV New Life Station,1900,2000,R,,Madagascar,,East Europe,,,Madagascar,EiBi
9845000,AM,China National Radio,12:00,18:05,Chinese,Beijing,China,1234567,,100,251,China,HFCC
9845000,AM,World Christian Broadcasting (USA),19:00,20:00,Russian,Madagascar World Voice,Madagascar,1234567,,100,355,Madagascar,HFCC
9845000,AM,China National Radio,20:25,24:00,Chinese,Beijing,China,1234567,,100,251,China,HFCC
9850000,,CNR1 Jammer/Firedrake,2130,1600,M,,China,,Far East,,,China,EiBi
9850000,,PBS Qinghai,0600,0855,TB,,China,We-Mo,China,,,China,EiBi
9850000,,PBS Qinghai,0855,1600,TB,,China,,China,,,China,EiBi
9850000,,PBS Qinghai,2250,0600,TB,,China,,China,,,China,EiBi
9850000,,Radio Cairo,2000,2115,F,,Egypt,,West Europe,,,Egypt,EiBi
9850000,,Voice of Korea,1000,1100,E,,North Korea,,South East Asia,,,North Korea,EiBi
9850000,,Voice of Korea,1100,1200,F,,North Korea,,South East Asia,,,North Korea,EiBi
9850000,,Voice of Korea KCBS,1200,1250,K,,North Korea,,South East Asia,,,North Korea,EiBi
9850000,,Voice of Korea,1300,1400,M,,North Korea,,South East Asia,,,North Korea,EiBi
9850000,,Voice of Korea KCBS,1400,1450,K,,North Korea,,South East Asia,,,North Korea,EiBi
9850000,,Sound of Hope,0000,0100,M,,Taiwan,,Far East,,,Taiwan,EiBi
9850000,,Sound of Hope,0100,0200,M,,Taiwan,,Far East,,,Taiwan,EiBi
9850000,,Sound of Hope,0200,1200,M,,Taiwan,,Far East,,,Taiwan,EiBi
9850000,,Sound of Hope,1200,1300,M,,Taiwan,,Far East,,,Taiwan,EiBi
9850000,,Sound of Hope,1300,1400,M,,Taiwan,,Far East,,,Taiwan,EiBi
9850000,,Sound of Hope,1400,1500,M,,Taiwan,,Far East,,,Taiwan,EiBi
9850000,,Sound of Hope,1500,1600,M,,Taiwan,,Far East,,,Taiwan,EiBi
9850000,,Sound of Hope,1600,1700,M,,Taiwan,,Far East,,,Taiwan,EiBi
9850000,,Sound of Hope,2100,2130,M,,Taiwan,,Far East,,,Taiwan,EiBi
9850000,,Sound of Hope,2130,2200,M,,Taiwan,,Far East,,,Taiwan,EiBi
9850000,,Sound of Hope,2200,2300,M,,Taiwan,,Far East,,,Taiwan,EiBi
9850000,,Sound of Hope,2300,2400,M,,Taiwan,,Far East,,,Taiwan,EiBi
9850000,AM,Radio Russia,08:00,15:00,Russian,Kaliningrad,Russia,1234567,,15,220,Russia,HFCC
9850000,AM,Radio Russia,15:00,19:00,Russian,Moskva,Russia,1234567,,40,261,Russia,HFCC
9850000,AM,Egypt Radio & TV Union,20:00,21:15,French,Abis,Egypt,1234567,,125,325,Egypt,HFCC
9850000,AM,China National Radio,22:50,16:00,Tibetan,Xining,China,1234567,,50,206,China,HFCC
9855000,,China Radio Int.,1200,1400,M,,China,,South East Asia,,,China,EiBi
9855000,AM,China Radio International,12:00,14:00,Standard Chinese,Beijing,China,1234567,,500,215,China,HFCC
9860000,,China National Radio 1,1100,1805,M,,China,,China,,,China,EiBi
9860000,,China National Radio 1,1200,1805,M,,China,,China,,,China,EiBi
9860000,,China National Radio 1,2023,2300,M,,China,,China,,,China,EiBi
9860000,,CRI DIGITAL,0730,0800,M,,China,,Oceania,,,China,EiBi
9860000,,CRI DIGITAL,0830,0900,M,,China,,Oceania,,,China,EiBi
9860000,,CNR1 Jammer/Firedrake,1045,1215,M,,China,,Far East,,,China,EiBi
9860000,AM,Media Broadcast GmbH,05:00,06:00,Multiple languages,Nauen,Germany,1234567,,125,185,Germany,HFCC
9860000,AM,China Radio International,07:30,08:00,Standard Chinese,Kunming,China,1234567,,150,135,China,HFCC
9860000,AM,China Radio International,08:30,09:00,Standard Chinese,Kunming,China,1234567,,150,135,China,HFCC
9860000,AM,Broadcasting Serv. of the Kingdom of Saudi Arabia,12:00,15:00,Arabic,Riyadh,Saudi Arabia,1234567,,500,310,Saudi Arabia,HFCC
9860000,AM,China National Radio,12:00,18:05,Chinese,Beijing,China,1234567,,100,285,China,HFCC
9860000,AM,Media Broadcast GmbH,18:30,19:15,Multiple languages,Nauen,Germany,1234567,,125,130,Germany,HFCC
9860000,AM,China National Radio,20:25,23:00,Chinese,Beijing,China,1234567,,100,285,China,HFCC
9864000,,Voice of Tibet,1300,1306,TB,,Uzbekistan relay,,Far East,,,Clandestine stations,EiBi
9864000,,Voice of Tibet,1335,1400,TB,,Uzbekistan relay,,Far East,,,Clandestine stations,EiBi
9865000,,China Radio Int.,2000,2100,M,,China,,Middle East,,,China,EiBi
9865000,,China Radio Int.,2300,2400,M,,China,,Europe,,,China,EiBi
9865000,AM,China Radio International,20:00,21:00,Standard Chinese,Kunming,China,1234567,,500,283,China,HFCC
9865000,AM,China Radio International,23:00,24:00,Standard Chinese,Urumqi,China,1234567,,500,308,China,HFCC
9870000,,KNLS New Life Station,1100,1200,K,,Alaska,,Far East,,,Alaska,EiBi
9870000,,China Radio Int.,1300,1400,E,,China,,South East Asia,,,China,EiBi
9870000,,China Radio Int.,1400,1500,E,,China,,South East Asia,,,China,EiBi
9870000,,China Radio Int.,1500,1600,E,,China,,South East Asia,,,China,EiBi
9870000,,Radio Cairo,1500,1600,AL,,Egypt,,Europe,,,Egypt,EiBi
9870000,,AIR Akashvani Ext.Sce,0100,0130,SD,,India,,Pakistan,,,India,EiBi
9870000,,AIR Akashvani Ext.Sce,1230,1330,BC,,India,,Pakistan,,,India,EiBi
9870000,,AIR Akashvani Ext.Sce,1330,1500,DR,,India,,Afghanistan,,,India,EiBi
9870000,,AIR Akashvani Ext.Sce,1400,1415,E,,India,irr,Afghanistan,,,India,EiBi
9870000,,IRIB Voice of I.R.Iran,1650,1820,TU,,Iran,,Middle East,,,Iran,EiBi
9870000,,IRIB Voice of I.R.Iran,1820,1920,HA,,Iran,,West Africa,,,Iran,EiBi
9870000,,Voice of Turkey,0000,0200,S,,Turkey,,South Americas,,,Turkey,EiBi
9870000,AM,Turkish Radio-TV Corp,00:00,02:00,Spanish,Emirler,Turkey,1234567,,250,252,Turkey,HFCC
9870000,AM,All India Radio,01:00,01:30,Sinhala,Bangalore,India,1234567,,250,325,India,HFCC
9870000,AM,Radio Russia,04:00,07:00,Russian,Kaliningrad,Russia,1234567,,15,220,Russia,HFCC
9870000,AM,Radio Russia,08:00,12:00,Russian,Moskva,Russia,1234567,,200,190,Russia,HFCC
9870000,AM,World Christian Broadcasting Corporation,11:00,12:00,Korean,"Anchor Pt, Alaska",United States,1234567,,100,300,United States,HFCC
9870000,AM,All India Radio,12:30,13:30,Baluchi,Delhi,India,1234567,,100,282,India,HFCC
9870000,AM,China Radio International,13:00,14:00,English,Xian,China,1234567,,500,200,China,HFCC
9870000,AM,All India Radio,13:30,15:00,Dari,Delhi,India,1234567,,100,282,India,HFCC
9870000,AM,China Radio International,14:00,15:00,English,Xian,China,1234567,,500,200,China,HFCC
9870000,AM,China Radio International,15:00,16:00,English,Xian,China,1234567,,500,200,China,HFCC
9870000,AM,Egypt Radio & TV Union,15:00,16:00,ArbÃ«reshÃ« Albanian,Abis,Egypt,1234567,,125,325,Egypt,HFCC
9870000,AM,Islamic Republic of Iran Broadcasting,16:50,18:20,Turkish,Sirjan,Iran (Islamic Rep. of),1234567,,500,310,Iran (Islamic Rep. of),HFCC
9870000,AM,Broadcasting Serv. of the Kingdom of Saudi Arabia,18:00,23:00,Arabic,Riyadh,Saudi Arabia,1234567,,500,310,Saudi Arabia,HFCC
9870000,AM,Islamic Republic of Iran Broadcasting,18:20,19:20,Hausa,Sirjan,Iran (Islamic Rep. of),1234567,,500,257,Iran (Islamic Rep. of),HFCC
9870000,AM,Korean Broadcasting System,22:00,23:00,Korean,Kimjae,Korea (Rep. of),1234567,,250,290,Korea (Rep. of),HFCC
9875000,,CNR1 Jammer/Firedrake,1300,1330,M,,China,,Far East,,,China,EiBi
9875000,,BBC,0330,0430,FS,,Oman relay,,Iran,,,United Kingdom,EiBi
9875000,,Voice of Korea,0700,0900,R,,North Korea,,Far East,,,North Korea,EiBi
9875000,,Voice of Korea,0900,1000,K,,North Korea,,Far East,,,North Korea,EiBi
9875000,,Voice of Korea,1800,1900,F,,North Korea,,Middle East,,,North Korea,EiBi
9875000,,Voice of Korea,1900,2000,E,,North Korea,,Middle East,,,North Korea,EiBi
9875000,,Voice of Korea KCBS,2000,2050,K,,North Korea,,Middle East,,,North Korea,EiBi
9875000,,Voice of Korea,2100,2200,M,,North Korea,,Far East,,,North Korea,EiBi
9875000,,Voice of Korea,2200,2300,M,,North Korea,,Far East,,,North Korea,EiBi
9875000,,Voice of Korea KCBS,2300,2350,K,,North Korea,,Far East,,,North Korea,EiBi
9875000,,FEBC Manila,2300,2330,MIE,,Philippines,,South East Asia,,,Philippines,EiBi
9875000,,FEBC Manila,2330,2400,MIE,,Philippines,Su-Th,South East Asia,,,Philippines,EiBi
9875000,,Voice of Turkey,2030,2130,E,,Turkey,,South Asia,,,Turkey,EiBi
9875000,AM,BBC Worldservice,03:30,04:30,Persian,A'Seela,Oman,1234567,,250,345,Oman,HFCC
9875000,AM,Turkish Radio-TV Corp,20:30,21:30,English,Emirler,Turkey,1234567,,300,105,Turkey,HFCC
9875000,AM,Far East Broadcasting Company,23:00,23:30,Iu Mien,Bocaue,Philippines,1234567,,100,280,Philippines,HFCC
9875000,AM,Far East Broadcasting Company,23:30,24:00,Iu Mien,Bocaue,Philippines,23456,,100,280,Philippines,HFCC
9877000,,Voice of Tibet,1306,1312,TB,,Tajikistan relay,,Far East,,,Clandestine stations,EiBi
9880000,,China Radio Int.,0000,0100,M,,China,,Indonesia,,,China,EiBi
9880000,,China Radio Int.,0800,0900,M,,China,,Far East,,,China,EiBi
9880000,,China Radio Int.,0900,1000,M,,China,,Far East,,,China,EiBi
9880000,,China Radio Int.,0900,1000,M,,China,,Philippines,,,China,EiBi
9880000,,China Radio Int.,1000,1100,M,,China,,Far East,,,China,EiBi
9880000,,China Radio Int.,1100,1200,BR,,China,,South East Asia,,,China,EiBi
9880000,,China Radio Int.,1300,1400,BR,,China,,South East Asia,,,China,EiBi
9880000,,China Radio Int.,1400,1500,KH,,China,,South East Asia,,,China,EiBi
9880000,,China Radio Int.,1500,1600,R,,China,,Central Asia,,,China,EiBi
9880000,,China Radio Int.,1500,1600,E,,China,,South East Asia,,,China,EiBi
9880000,,China Radio Int.,1600,1700,E,,China,,South East Asia,,,China,EiBi
9880000,,China Radio Int.,1700,1800,E,,China,,South East Asia,,,China,EiBi
9880000,,China Radio Int.,2200,2300,EO,,China,,South Americas,,,China,EiBi
9880000,,Voice of Turkey,1930,2030,F,,Turkey,,West Africa,,,Turkey,EiBi
9880000,AM,China Radio International,00:00,01:00,Standard Chinese,Kunming,China,1234567,,100,184,China,HFCC
9880000,AM,China Radio International,08:00,09:00,Standard Chinese,Beijing,China,1234567,,150,95,China,HFCC
9880000,AM,China Radio International,09:00,10:00,Standard Chinese,Beijing,China,1234567,,150,95,China,HFCC
9880000,AM,China Radio International,09:00,10:00,Standard Chinese,Nanning,China,1234567,,100,142,China,HFCC
9880000,AM,China Radio International,10:00,11:00,Standard Chinese,Beijing,China,1234567,,150,95,China,HFCC
9880000,AM,China Radio International,11:00,12:00,Burmese,Kunming,China,1234567,,100,225,China,HFCC
9880000,AM,China Radio International,13:00,14:00,Burmese,Kunming,China,1234567,,100,225,China,HFCC
9880000,AM,China Radio International,14:00,15:00,Central Khmer,Nanning,China,1234567,,100,200,China,HFCC
9880000,AM,Korean Broadcasting System,14:00,17:00,English,Kimjae,Korea (Rep. of),1234567,,250,264,Korea (Rep. of),HFCC
9880000,AM,China Radio International,15:00,16:00,Russian,Xian,China,1234567,,500,292,China,HFCC
9880000,AM,China Radio International,15:00,16:00,English,Nanning,China,1234567,,100,200,China,HFCC
9880000,AM,China Radio International,16:00,17:00,English,Nanning,China,1234567,,100,200,China,HFCC
9880000,AM,China Radio International,17:00,18:00,English,Nanning,China,1234567,,100,200,China,HFCC
9880000,AM,Turkish Radio-TV Corp,19:30,20:30,French,Emirler,Turkey,1234567,,250,252,Turkey,HFCC
9880000,AM,China Radio International,22:00,23:00,Esperanto,Kashi,China,1234567,,500,269,China,HFCC
9883000,,Voice of Tibet,1312,1330,TB,,Uzbekistan relay,,Far East,,,Clandestine stations,EiBi
9885000,,CNR1 Jammer/Firedrake,1000,1300,M,,China,,Far East,,,China,EiBi
9885000,,CNR1 Jammer/Firedrake,1330,1400,M,,China,,Far East,,,China,EiBi
9885000,,Radio Cairo,2330,0045,A,,Egypt,,South Americas,,,Egypt,EiBi
9885000,,MWV New Life Station,1800,1900,R,,Madagascar,,East Europe,,,Madagascar,EiBi
9885000,,Radio Taiwan Int.,1000,1100,M,,Taiwan,,Far East,,,Taiwan,EiBi
9885000,,Radio Taiwan Int.,1100,1200,M,,Taiwan,,Far East,,,Taiwan,EiBi
9885000,,Radio Taiwan Int.,1200,1300,M,,Taiwan,,Far East,,,Taiwan,EiBi
9885000,AM,China National Radio,10:00,13:00,Chinese,Dongfang,China,1234567,,500,16,China,HFCC
9885000,AM,Broadcasting Serv. of the Kingdom of Saudi Arabia,15:00,18:00,Turkish,Riyadh,Saudi Arabia,1234567,,500,40,Saudi Arabia,HFCC
9885000,AM,World Christian Broadcasting (USA),18:00,19:00,Russian,Madagascar World Voice,Madagascar,1234567,,100,355,Madagascar,HFCC
9885000,AM,Egypt Radio & TV Union,23:30,00:45,Arabic,Abis,Egypt,1234567,,125,252,Egypt,HFCC
9887000,,Voice of Tibet,1300,1308,TB,,Uzbekistan relay,,Far East,,,Clandestine stations,EiBi
9887000,,Voice of Tibet,1335,1400,TB,,Uzbekistan relay,,Far East,,,Clandestine stations,EiBi
9890000,,China National Radio 13,0100,0200,UI,,China,,China,,,China,EiBi
9890000,,China National Radio 13,1000,1100,UI,,China,,China,,,China,EiBi
9890000,,China National Radio 13,1100,1400,UI,,China,,China,,,China,EiBi
9890000,,China National Radio 13,1400,1500,UI,,China,,China,,,China,EiBi
9890000,,China National Radio 13,1500,1600,M,,China,,China,,,China,EiBi
9890000,,China National Radio 13,1600,1805,UI,,China,,China,,,China,EiBi
9890000,,China National Radio 13,2355,0100,UI,,China,,China,,,China,EiBi
9890000,,China Radio Int.,1000,1100,M,,China,,Siberia,,,China,EiBi
9890000,,CNR1 Jammer/Firedrake,1300,1330,M,,China,,Far East,,,China,EiBi
9890000,,CNR1 Jammer/Firedrake,1330,1400,M,,China,,Far East,,,China,EiBi
9890000,,Radio Cairo,1900,2000,R,,Egypt,,East Europe,,,Egypt,EiBi
9890000,,Radio Cairo,2115,2215,E,,Egypt,,West Europe,,,Egypt,EiBi
9890000,,Voice of Korea,1500,1600,A,,North Korea,,Middle East,,,North Korea,EiBi
9890000,,Voice of Korea,1600,1700,E,,North Korea,,Middle East,,,North Korea,EiBi
9890000,,Voice of Korea,1700,1800,A,,North Korea,,Middle East,,,North Korea,EiBi
9890000,,Radio Romania Int.,0430,0500,R,,Romania,,East Europe,,,Romania,EiBi
9890000,AM,Radio Romania International,04:30,05:00,Russian,Tiganesti,Romania,1234567,,300,37,Romania,HFCC
9890000,AM,China Radio International,10:00,11:00,Standard Chinese,Xian,China,1234567,,500,354,China,HFCC
9890000,AM,China National Radio,14:00,18:05,Uighur,Beijing,China,1234567,,100,285,China,HFCC
9890000,AM,Egypt Radio & TV Union,19:00,20:00,Russian,Abis,Egypt,1234567,,125,5,Egypt,HFCC
9890000,AM,Radio Russia,21:00,24:00,Russian,Khabarovsk,Russia,1234567,,100,218,Russia,HFCC
9890000,AM,Egypt Radio & TV Union,21:15,22:15,English,Abis,Egypt,1234567,,125,325,Egypt,HFCC
9893000,,Voice of Tibet,1306,1312,TB,,Uzbekistan relay,,Far East,,,Clandestine stations,EiBi
9893000,,Voice of Tibet,1335,1400,TB,,Tajikistan relay,,Far East,,,Clandestine stations,EiBi
9895000,,IBRA Radio,0230,0300,DR,,United Arab Emirates relay,,Afghanistan,,,Sweden,EiBi
9895000,,Adventist World Radio,2000,2100,K,,Guam relay,,Far East,,,USA,EiBi
9895000,AM,IBRA Radio,02:30,03:00,Dari,Dhabayya,United Arab Emirates,1234567,,250,45,United Arab Emirates,HFCC
9895000,AM,Abu Dhabi Media Company,02:30,03:00,Dari,Dhabayya,United Arab Emirates,1234567,,250,45,United Arab Emirates,HFCC
9895000,AM,Radio Russia,10:00,14:00,Russian,Petropavlo Kam.,Russia,1234567,,200,263,Russia,HFCC
9895000,AM,Radio Russia,18:00,21:00,Russian,Irkutsk,Russia,1234567,,15,224,Russia,HFCC
9895000,AM,"Adventist Broadcasting Service, Inc.",20:00,21:00,Korean,"Agat, Guam",United States,1234567,,100,330,United States,HFCC
9900000,,CNR1 Jammer/Firedrake,2200,2400,M,,China,,China,,,China,EiBi
9900000,,Radio Cairo,0045,0200,S,,Egypt,,South Americas,,,Egypt,EiBi
9900000,,Radio Cairo,1700,1900,TU,,Egypt,,Middle East,,,Egypt,EiBi
9900000,,Living Water Ministry,1500,1600,K,,Taiwan relay,,Far East,,,Guam,EiBi
9900000,,Radio Taiwan Int.,2200,2400,M,,Taiwan,,Far East,,,Taiwan,EiBi
9900000,AM,Egypt Radio & TV Union,00:45,02:00,Spanish,Abis,Egypt,1234567,,100,252,Egypt,HFCC
9900000,AM,For new organization,08:00,13:00,Multiple languages,Sofia,Bulgaria,1234567,,250,126,Bulgaria,HFCC
9900000,AM,Egypt Radio & TV Union,17:00,19:00,Turkish,Abis,Egypt,1234567,,125,5,Egypt,HFCC
9900000,AM,China National Radio,22:00,24:00,Chinese,Dongfang,China,1234567,,500,16,China,HFCC
9910000,,CNR1 Jammer/Firedrake,1400,1500,M,,China,,Far East,,,China,EiBi
9910000,,CNR1 Jammer/Firedrake,1600,1700,M,,China,,Far East,,,China,EiBi
9910000,,Trans World Radio,1130,1145,E,,Tajikistan relay,Su,Far East,,,USA,EiBi
9910000,,Trans World Radio,1145,1245,M,,Tajikistan relay,Su,China,,,USA,EiBi
9910000,,Trans World Radio,1230,1245,YUN,,Tajikistan relay,Mo-Fr,China,,,USA,EiBi
9910000,,Trans World Radio,1245,1300,HUI,,Tajikistan relay,,China,,,USA,EiBi
9910000,,Voice of America,1400,1500,M,,Philippines relay,,Far East,,,USA,EiBi
9910000,,Voice of America,1600,1700,TB,,Kuwait relay,,Far East,,,USA,EiBi
9910000,AM,United States Agency for Global Media (USAGM),14:00,15:00,Mandarin Chinese,Tinang 1,Philippines,1234567,,250,349,Philippines,HFCC
9910000,AM,United States Agency for Global Media (USAGM),16:00,17:00,Tibetan,Kuwait,Kuwait,1234567,,250,78,Kuwait,HFCC
9910000,AM,For new organization,17:00,23:00,English,Sofia,Bulgaria,1234567,,250,306,Bulgaria,HFCC
9915000,,CNR1 Jammer/Firedrake,0000,0030,M,,China,SaSu,Far East,,,China,EiBi
9915000,,CNR1 Jammer/Firedrake,0100,0130,M,,China,Mo-Fr,Far East,,,China,EiBi
9915000,,BBC,0600,0700,E,,Ascension Island relay,,Central Africa,,,United Kingdom,EiBi
9915000,,Radio Free Asia,0100,0130,TB,,Kuwait relay,Mo-Fr,Far East,,,USA,EiBi
9915000,,Voice of America,0000,0030,TB,,Kuwait relay,SaSu,Far East,,,USA,EiBi
