Frequency,M,Station,On,Off,Language,Site,TX Country,Days,Target,Power,Azimuth,Origin,Source
15620000,AM,Islamic Republic of Iran Broadcasting,09:20,12:50,Dari,Sirjan,Iran (Islamic Rep. of),1234567,,500,46,Iran (Islamic Rep. of),HFCC
15620000,AM,Far East Broadcasting Company,14:00,14:30,Javanese,Bocaue,Philippines,1234567,,100,200,Philippines,HFCC
15620000,AM,Media Broadcast GmbH,18:00,20:00,Multiple languages,Nauen,Germany,1234567,,125,300,Germany,HFCC
15625000,AM,"Adventist Broadcasting Service, Inc.",21:00,22:00,Mandarin Chinese,"Agat, Guam",United States,1234567,,100,315,United States,HFCC
15625000,AM,"Adventist Broadcasting Service, Inc.",22:00,23:00,Mandarin Chinese,"Agat, Guam",United States,1234567,,100,330,United States,HFCC
15630000,AM,China National Radio,00:00,11:00,Tibetan,Dongfang,China,1234567,,150,310,China,HFCC
15630000,AM,Trans World Radio,11:00,12:00,Korean,Tashkent,Ouzbékistan,1234567,,100,66,Ouzbékistan,HFCC
15630000,AM,"Adventist Broadcasting Service, Inc.",12:00,12:30,Mon,"Agat, Guam",United States,1234567,,100,285,United States,HFCC
15630000,AM,"Adventist Broadcasting Service, Inc.",13:00,13:30,Ngaju,"Agat, Guam",United States,1234567,,100,255,United States,HFCC
15640000,AM,Nippon Hoso Kyokai,00:00,01:00,Japanese,Tokyo Yamata,Japan,1234567,,300,305,Japan,HFCC
15640000,AM,Philippines Broadcasting Service,02:00,03:30,Filipino,Tinang 1,Philippines,1234567,,250,270,Philippines,HFCC
15640000,AM,China Radio International,04:00,05:00,Standard Chinese,Kunming,China,1234567,,150,135,China,HFCC
15640000,AM,Radio Russia,10:00,12:00,Russian,Irkutsk,Russia,1234567,,15,224,Russia,HFCC
15650000,AM,"HFCC, Intl. Radio for Disaster Relief project",00:00,24:00,Undetermined,S. Maria di Galeria,Vatican,1234567,,100,0,Vatican,HFCC
15660000,AM,China Radio International,11:00,13:00,English,Kashi,China,1234567,,100,173,China,HFCC
15665000,AM,China Radio International,04:00,05:00,Russian,Urumqi,China,1234567,,500,308,China,HFCC
15665000,AM,China Radio International,05:00,06:00,Russian,Urumqi,China,1234567,,500,308,China,HFCC
15665000,AM,China Radio International,08:00,09:00,Russian,Urumqi,China,1234567,,500,308,China,HFCC
15665000,AM,China Radio International,09:00,10:00,Russian,Urumqi,China,1234567,,500,308,China,HFCC
15670000,AM,China Radio International,01:00,02:00,Standard Chinese,Kunming,China,1234567,,150,135,China,HFCC
15670000,AM,China Radio International,06:00,07:00,Standard Chinese,Kunming,China,1234567,,150,135,China,HFCC
15670000,AM,China Radio International,07:00,07:30,Standard Chinese,Kunming,China,1234567,,150,135,China,HFCC
15670000,AM,Radio Russia,11:00,15:00,Russian,Novosibirsk,Russia,1234567,,250,145,Russia,HFCC
15675000,AM,Broadcasting Serv. of the Kingdom of Saudi Arabia,06:00,09:00,Arabic,Jeddah,Saudi Arabia,1234567,,250,300,Saudi Arabia,HFCC
15680000,AM,Republic of Palau,00:00,15:00,English,Rep. of Palau,United States,1234567,,100,270,United States,HFCC
15680000,AM,Radio Romania International,07:00,08:00,Romanian,Tiganesti,Romania,1,,300,142,Romania,HFCC
15680000,AM,"Adventist Broadcasting Service, Inc.",15:30,16:00,Kannada,"Agat, Guam",United States,1234567,,100,285,United States,HFCC
15680000,AM,"Adventist Broadcasting Service, Inc.",16:00,16:30,Telugu,"Agat, Guam",United States,1234567,,100,285,United States,HFCC
15690000,AM,Nippon Hoso Kyokai,05:00,07:00,Japanese,Tokyo Yamata,Japan,1234567,,300,290,Japan,HFCC
15700000,AM,For new organization,00:00,23:59,English,Sofia,Bulgaria,1234567,,50,90,Bulgaria,HFCC
15700000,AM,World Music Radio,00:00,23:59,Multiple languages,Randers,Denmark,1234567,,4,180,Denmark,HFCC
15710000,AM,China National Radio,01:00,09:00,Chinese,Beijing,China,1234567,,100,163,China,HFCC
15710000,AM,Radio Romania International,06:30,07:00,Arabic,Tiganesti,Romania,1234567,,300,142,Romania,HFCC
15710000,AM,"Adventist Broadcasting Service, Inc.",14:00,15:00,Mandarin Chinese,"Agat, Guam",United States,1234567,,100,300,United States,HFCC
15710000,AM,Radio Miami International,16:00,16:30,Amharic,Issoudun,France,7,,150,106,France,HFCC
15720000,AM,Radio New Zealand,00:00,06:00,English,Rangitaiki,New Zealand,1234567,,50,325,New Zealand,HFCC
15720000,AM,Radio New Zealand,00:00,06:00,English,Rangitaiki,New Zealand,1234567,,50,35,New Zealand,HFCC
15720000,AM,China Radio International,07:30,08:00,Standard Chinese,Kunming,China,1234567,,150,135,China,HFCC
15720000,AM,Turkish Radio-TV Corp,08:30,10:00,Persian,Emirler,Turkey,1234567,,250,105,Turkey,HFCC
15720000,AM,Radio Russia,15:00,18:00,Russian,Moskva,Russia,1234567,,500,190,Russia,HFCC
15720000,AM,Radio New Zealand,18:45,24:00,English,Rangitaiki,New Zealand,1234567,,50,325,New Zealand,HFCC
15720000,AM,Radio New Zealand,18:45,24:00,English,Rangitaiki,New Zealand,1234567,,50,35,New Zealand,HFCC
15730000,AM,China National Radio,00:00,12:00,Chinese,Xingyang,China,1234567,,100,262,China,HFCC
15730000,AM,China Radio International,05:00,06:00,Standard Chinese,Kunming,China,1234567,,150,135,China,HFCC
15740000,AM,China National Radio,11:00,16:05,Tibetan,Dongfang,China,1234567,,150,310,China,HFCC
15740000,AM,Voice of Russia,22:00,07:00,Russian,Komsomolsk Amur,Russia,1234567,,20,33,Russia,HFCC
15745000,AM,China National Radio,00:00,12:00,Chinese,Lingshi,China,1234567,,100,253,China,HFCC
15755000,AM,The Overcomer Ministry,07:00,11:00,Multiple languages,Sofia,Bulgaria,1234567,,250,156,Bulgaria,HFCC
15755000,AM,The Overcomer Ministry,11:00,17:00,Multiple languages,Sofia,Bulgaria,1234567,,250,156,Bulgaria,HFCC
15770000,AM,Radio Miami International,00:00,24:00,Russian / English / Slovak,"Okeechobee, FL",United States,1234567,,100,44,United States,HFCC
15785000,AM,BitExpress (Germany),00:00,24:00,German,Erlangen,Germany,1234567,,1,0,Germany,HFCC
15785000,AM,China Radio International,03:00,04:00,English,Xian,China,1234567,,500,354,China,HFCC
15785000,AM,China Radio International,04:00,05:00,English,Xian,China,1234567,,500,354,China,HFCC
15785000,AM,China Radio International,05:00,06:00,Standard Chinese,Xian,China,1234567,,500,354,China,HFCC
15785000,AM,China Radio International,06:00,07:00,Standard Chinese,Xian,China,1234567,,500,354,China,HFCC
15790000,AM,Broadcasting Serv. of the Kingdom of Saudi Arabia,09:00,12:00,Arabic,Riyadh,Saudi Arabia,1234567,,500,310,Saudi Arabia,HFCC
15795000,AM,"WNQM, Inc.",09:00,22:00,English,"Nashville, TN",United States,1234567,,100,46,United States,HFCC
15795000,AM,"WNQM, Inc.",09:00,22:00,English,"Nashville, TN",United States,1234567,,100,46,United States,HFCC
15795000,AM,"WNQM, Inc.",09:00,22:00,English,"Nashville, TN",United States,1234567,,100,46,United States,HFCC
15795000,AM,Radio Russia,13:00,18:00,Russian,Irkutsk,Russia,1234567,,240,224,Russia,HFCC
15825000,AM,"WNQM, Inc.",09:00,22:00,English,"Nashville, TN",United States,1234567,,100,46,United States,HFCC
15825000,AM,"WNQM, Inc.",09:00,22:00,English,"Nashville, TN",United States,1234567,,100,46,United States,HFCC
15825000,AM,"WNQM, Inc.",09:00,22:00,English,"Nashville, TN",United States,1234567,,100,46,United States,HFCC
17485000,AM,China Radio International,05:00,07:00,Arabic,Kashi,China,1234567,,500,269,China,HFCC
17490000,AM,China Radio International,00:00,01:00,Cantonese,Beijing,China,1234567,,500,193,China,HFCC
17490000,AM,China Radio International,01:00,02:00,Min Nan Chinese,Beijing,China,1234567,,500,193,China,HFCC
17490000,AM,China Radio International,02:00,03:00,Min Nan Chinese,Beijing,China,1234567,,500,193,China,HFCC
17490000,AM,China Radio International,03:00,04:00,Standard Chinese,Kunming,China,1234567,,150,135,China,HFCC
17490000,AM,China Radio International,04:00,05:00,Standard Chinese,Kunming,China,1234567,,150,135,China,HFCC
17490000,AM,China Radio International,07:00,09:00,English,Kashi,China,1234567,,500,308,China,HFCC
17490000,AM,China Radio International,09:00,10:00,English,Kashi,China,1234567,,500,308,China,HFCC
17490000,AM,China Radio International,10:00,11:00,English,Kashi,China,1234567,,500,308,China,HFCC
17490000,AM,China Radio International,11:00,13:00,English,Kashi,China,1234567,,500,308,China,HFCC
17500000,AM,"HFCC, Intl. Radio for Disaster Relief project",00:00,24:00,Undetermined,S. Maria di Galeria,Vatican,1234567,,100,0,Vatican,HFCC
17510000,AM,China Radio International,04:00,05:00,Hakka Chinese,Kunming,China,1234567,,150,177,China,HFCC
17510000,AM,China Radio International,04:00,05:00,Hakka Chinese,Xian,China,1234567,,500,200,China,HFCC
17510000,AM,China Radio International,05:00,06:00,English,Kashi,China,1234567,,500,269,China,HFCC
17510000,AM,China Radio International,06:00,07:00,English,Kashi,China,1234567,,500,269,China,HFCC
17510000,AM,For new organization,07:00,19:00,Multiple languages,Sofia,Bulgaria,1234567,,50,306,Bulgaria,HFCC
17510000,AM,United States Agency for Global Media (USAGM),09:00,11:00,Mandarin Chinese,Tinang 1,Philippines,1234567,,250,332,Philippines,HFCC
17510000,AM,China Radio International,12:00,12:30,Filipino,Nanning,China,1234567,,100,130,China,HFCC
17515000,AM,BBC Worldservice,13:30,14:00,Burmese,Dhabayya,United Arab Emirates,1234567,,250,85,United Arab Emirates,HFCC
17515000,AM,Media Broadcast GmbH,16:00,18:00,Multiple languages,Nauen,Germany,1234567,,100,150,Germany,HFCC
17520000,AM,Radio Romania International,02:00,03:00,Spanish,Tiganesti,Romania,1234567,,300,247,Romania,HFCC
17520000,AM,China Radio International,06:00,07:00,Italian,Kashi,China,1234567,,500,294,China,HFCC
17520000,AM,Vatican Radio,07:00,09:30,French,S. Maria di Galeria,Vatican,1234567,,250,210,Vatican,HFCC
17520000,AM,Broadcasting Serv. of the Kingdom of Saudi Arabia,09:00,12:00,Arabic,Riyadh,Saudi Arabia,1234567,,500,70,Saudi Arabia,HFCC
17520000,AM,Media Broadcast GmbH,14:30,15:00,Multiple languages,Tashkent,Ouzbékistan,1234567,,100,236,Ouzbékistan,HFCC
17520000,AM,Radio Romania International,21:00,22:00,Spanish,Tiganesti,Romania,1234567,,300,247,Romania,HFCC
17520000,AM,Radio Romania International,23:00,24:00,Spanish,Tiganesti,Romania,1234567,,300,247,Romania,HFCC
17525000,AM,Radio Piepzender,00:00,24:00,Dutch,Zwolle,Netherlands,1234567,,2,0,Netherlands,HFCC
17525000,AM,Assemblies of Yahweh,17:30,22:30,English,"Bethel, PA",United States,123456,,300,53,United States,HFCC
17530000,AM,World Christian Broadcasting (USA),04:00,05:00,Standard Chinese,Madagascar World Voice,Madagascar,1234567,,100,55,Madagascar,HFCC
17530000,AM,China Radio International,09:00,11:00,Standard Chinese,Xian,China,1234567,,500,190,China,HFCC
17530000,AM,China Radio International,11:00,12:00,Vietnamese,Xian,China,1234567,,500,190,China,HFCC
17530000,AM,Radio Romania International,12:30,13:00,Chinese,Tiganesti,Romania,1234567,,300,67,Romania,HFCC
17530000,AM,"Adventist Broadcasting Service, Inc.",23:00,24:00,Mandarin Chinese,"Agat, Guam",United States,1234567,,100,315,United States,HFCC
17535000,AM,Broadcasting Serv. of the Kingdom of Saudi Arabia,12:00,14:00,Arabic,Riyadh,Saudi Arabia,1234567,,500,100,Saudi Arabia,HFCC
17540000,AM,China Radio International,00:00,01:00,Hakka Chinese,Beijing,China,1234567,,500,165,China,HFCC
17540000,AM,China Radio International,01:00,02:00,Min Nan Chinese,Beijing,China,1234567,,500,165,China,HFCC
17540000,AM,China Radio International,03:00,04:00,Standard Chinese,Beijing,China,1234567,,500,257,China,HFCC
17540000,AM,China Radio International,04:00,05:00,Hakka Chinese,Kashi,China,1234567,,100,173,China,HFCC
17540000,AM,China Radio International,05:00,06:00,English,Kashi,China,1234567,,100,173,China,HFCC
17540000,AM,China Radio International,06:00,07:00,English,Kashi,China,1234567,,100,173,China,HFCC
17540000,AM,China Radio International,07:00,09:00,English,Kashi,China,1234567,,100,173,China,HFCC
17540000,AM,Vatican Radio,07:00,09:30,English,S. Maria di Galeria,Vatican,1234567,,250,184,Vatican,HFCC
17540000,AM,China Radio International,23:00,24:00,Cantonese,Beijing,China,1234567,,500,165,China,HFCC
17545000,AM,TDF (France),15:00,16:00,French,Issoudun,France,1234567,,250,232,France,HFCC
17550000,AM,China National Radio,00:00,12:00,Chinese,Beijing,China,1234567,,100,251,China,HFCC
17550000,AM,Broadcasting Serv. of the Kingdom of Saudi Arabia,12:00,15:00,Urdu,Riyadh,Saudi Arabia,1234567,,500,70,Saudi Arabia,HFCC
17550000,AM,Ministry of Information - State of Kuwait,20:00,24:00,Arabic,KABD,Kuwait,1234567,,250,0,Kuwait,HFCC
17560000,AM,United States Agency for Global Media (USAGM),00:00,01:00,Mandarin Chinese,Tinang 1,Philippines,1234567,,250,349,Philippines,HFCC
17560000,AM,Nippon Hoso Kyokai,01:00,05:00,Japanese,Tokyo Yamata,Japan,1234567,,300,305,Japan,HFCC
17560000,AM,China Radio International,08:00,09:00,Standard Chinese,Xian,China,1234567,,500,292,China,HFCC
17560000,AM,China Radio International,09:00,10:00,Standard Chinese,Xian,China,1234567,,500,292,China,HFCC
17560000,AM,China Radio International,12:00,14:00,French,Kashi,China,1234567,,500,308,China,HFCC
17560000,AM,Broadcasting Serv. of the Kingdom of Saudi Arabia,16:00,18:00,Arabic,Riyadh,Saudi Arabia,1234567,,500,270,Saudi Arabia,HFCC
17560000,AM,China Radio International,22:00,23:00,Japanese,Xian,China,1234567,,500,73,China,HFCC
17560000,AM,China Radio International,23:00,24:00,Japanese,Xian,China,1234567,,500,73,China,HFCC
17565000,AM,China National Radio,01:00,07:30,Chinese,Huhhot,China,1234567,,100,175,China,HFCC
17570000,AM,Nippon Hoso Kyokai,05:00,08:00,Japanese,Tokyo Yamata,Japan,1234567,,300,305,Japan,HFCC
17570000,AM,China Radio International,09:00,10:00,English,Urumqi,China,1234567,,500,308,China,HFCC
17570000,AM,Broadcasting Serv. of the Kingdom of Saudi Arabia,09:00,12:00,Arabic,Riyadh,Saudi Arabia,1234567,,500,70,Saudi Arabia,HFCC
17570000,AM,China Radio International,10:00,11:00,Hungarian,Kashi,China,1234567,,500,298,China,HFCC
17570000,AM,China Radio International,11:00,12:00,Czech,Kashi,China,1234567,,500,298,China,HFCC
17575000,AM,BBC Worldservice,14:58,16:00,English,Woofferton,United Kingdom,1234567,,100,82,United Kingdom,HFCC
17580000,AM,Turkish Radio-TV Corp,12:00,13:00,Urdu,Emirler,Turkey,1234567,,250,95,Turkey,HFCC
17580000,AM,Media Broadcast GmbH,17:00,18:00,Multiple languages,Issoudun,France,1234567,,100,125,France,HFCC
17580000,AM,Radio Romania International,21:00,22:00,Spanish,Tiganesti,Romania,1234567,,90,247,Romania,HFCC
17580000,AM,China National Radio,23:30,12:00,Chinese,Lingshi,China,1234567,,100,286,China,HFCC
17585000,AM,Nippon Hoso Kyokai,05:00,07:00,Japanese,Tokyo Yamata,Japan,1234567,,300,235,Japan,HFCC
17585000,AM,Broadcasting Serv. of the Kingdom of Saudi Arabia,09:00,12:00,Indonesian,Riyadh,Saudi Arabia,1234567,,500,100,Saudi Arabia,HFCC
17590000,AM,Trans World Radio,11:30,11:45,English,Duchanbe,Tajikistan,1,,250,95,Tajikistan,HFCC
17590000,AM,Trans World Radio,11:45,12:45,Mandarin Chinese,Duchanbe,Tajikistan,1,,250,95,Tajikistan,HFCC
17590000,AM,Broadcasting Serv. of the Kingdom of Saudi Arabia,12:00,15:00,English,Jeddah,Saudi Arabia,1234567,,250,255,Saudi Arabia,HFCC
17590000,AM,Trans World Radio,12:30,12:45,Mandarin Chinese,Duchanbe,Tajikistan,23456,,250,95,Tajikistan,HFCC
17590000,AM,Trans World Radio,12:45,13:00,Huli,Duchanbe,Tajikistan,1234567,,250,95,Tajikistan,HFCC
17590000,AM,Trans World Radio,13:00,13:30,Mandarin Chinese,Duchanbe,Tajikistan,1,,250,95,Tajikistan,HFCC
17590000,AM,Trans World Radio,13:00,13:40,Mandarin Chinese,Duchanbe,Tajikistan,23456,,250,95,Tajikistan,HFCC
17590000,AM,Trans World Radio,13:00,13:45,Mandarin Chinese,Duchanbe,Tajikistan,7,,250,95,Tajikistan,HFCC
17595000,AM,China National Radio,23:00,11:00,Chinese,Shijiazhuang,China,1234567,,100,217,China,HFCC
17600000,AM,Telediffusion d'Algerie,00:00,01:00,Standard Arabic,Bechar,Algeria,1234567,,300,131,Algeria,HFCC
17600000,AM,Telediffusion d'Algerie,07:00,08:00,Standard Arabic,Bechar,Algeria,1234567,,300,131,Algeria,HFCC
17600000,AM,Telediffusion d'Algerie,08:00,09:00,Standard Arabic,Bechar,Algeria,1234567,,300,131,Algeria,HFCC
17600000,AM,Telediffusion d'Algerie,09:00,10:00,Standard Arabic,Bechar,Algeria,1234567,,300,131,Algeria,HFCC
17600000,AM,Telediffusion d'Algerie,10:00,11:00,Standard Arabic,Bechar,Algeria,1234567,,300,131,Algeria,HFCC
17600000,AM,Broadcasting Serv. of the Kingdom of Saudi Arabia,10:00,13:00,English,Jeddah,Saudi Arabia,1234567,,250,230,Saudi Arabia,HFCC
17600000,AM,Telediffusion d'Algerie,11:00,12:00,Standard Arabic,Bechar,Algeria,1234567,,300,131,Algeria,HFCC
17600000,AM,Telediffusion d'Algerie,12:00,13:00,Standard Arabic,Bechar,Algeria,1234567,,300,131,Algeria,HFCC
17600000,AM,Telediffusion d'Algerie,13:00,14:00,Standard Arabic,Bechar,Algeria,1234567,,300,131,Algeria,HFCC
17600000,AM,Telediffusion d'Algerie,14:00,15:00,Standard Arabic,Bechar,Algeria,1234567,,300,131,Algeria,HFCC
17600000,AM,Telediffusion d'Algerie,15:00,16:00,Standard Arabic,Bechar,Algeria,1234567,,300,131,Algeria,HFCC
17600000,AM,Telediffusion d'Algerie,16:00,17:00,Standard Arabic,Bechar,Algeria,1234567,,300,131,Algeria,HFCC
17600000,AM,Telediffusion d'Algerie,17:00,18:00,Standard Arabic,Bechar,Algeria,1234567,,300,131,Algeria,HFCC
17600000,AM,Telediffusion d'Algerie,18:00,19:00,Standard Arabic,Bechar,Algeria,1234567,,300,131,Algeria,HFCC
17600000,AM,Telediffusion d'Algerie,19:00,20:00,Standard Arabic,Bechar,Algeria,1234567,,300,131,Algeria,HFCC
17600000,AM,Telediffusion d'Algerie,20:00,21:00,Standard Arabic,Bechar,Algeria,1234567,,300,131,Algeria,HFCC
17600000,AM,Telediffusion d'Algerie,21:00,22:00,Standard Arabic,Bechar,Algeria,1234567,,300,131,Algeria,HFCC
17600000,AM,Telediffusion d'Algerie,22:00,23:00,Standard Arabic,Bechar,Algeria,1234567,,300,131,Algeria,HFCC
17600000,AM,Telediffusion d'Algerie,23:00,24:00,Standard Arabic,Bechar,Algeria,1234567,,300,131,Algeria,HFCC
17605000,AM,China Radio International,02:00,03:00,Standard Chinese,Kunming,China,1234567,,150,135,China,HFCC
17605000,AM,China Radio International,10:30,11:30,Indonesian,Kunming,China,1234567,,500,177,China,HFCC
17610000,AM,Media Broadcast GmbH,12:00,12:30,Multiple languages,Madagascar,Madagascar,1234567,,125,45,Madagascar,HFCC
17615000,AM,Radio Russia,01:00,05:00,Russian,Khabarovsk,Russia,1234567,,100,218,Russia,HFCC
17615000,AM,China Radio International,05:00,07:00,German,Urumqi,China,1234567,,500,308,China,HFCC
17615000,AM,China Radio International,06:00,07:00,Standard Chinese,Kunming,China,1234567,,500,177,China,HFCC
17615000,AM,China Radio International,07:00,08:00,Standard Chinese,Kunming,China,1234567,,500,177,China,HFCC
17615000,AM,Broadcasting Serv. of the Kingdom of Saudi Arabia,09:00,12:00,Arabic,Riyadh,Saudi Arabia,1234567,,500,100,Saudi Arabia,HFCC
17615000,AM,Broadcasting Serv. of the Kingdom of Saudi Arabia,09:00,12:00,Arabic,Jeddah,Saudi Arabia,1234567,,250,110,Saudi Arabia,HFCC
17615000,AM,Turkish Radio-TV Corp,10:00,10:30,Tatar,Emirler,Turkey,1234567,,250,32,Turkey,HFCC
17615000,AM,Broadcasting Serv. of the Kingdom of Saudi Arabia,13:00,16:00,Arabic,Riyadh,Saudi Arabia,1234567,,500,190,Saudi Arabia,HFCC
17620000,AM,Radio France Internationale,07:00,07:30,Hausa,Issoudun,France,1234567,,250,170,France,HFCC
17620000,AM,Radio France Internationale,08:00,08:30,Mandingo,Issoudun,France,1234567,,250,198,France,HFCC
17620000,AM,Radio France Internationale,08:30,09:00,Fulah,Issoudun,France,1234567,,250,180,France,HFCC
17620000,AM,China Radio International,09:00,10:00,Romanian,Kashi,China,1234567,,500,294,China,HFCC
17620000,AM,Turkish Radio-TV Corp,11:00,12:00,Chinese,Emirler,Turkey,1234567,,300,72,Turkey,HFCC
17620000,AM,Radio France Internationale,12:00,12:30,Mandingo,Issoudun,France,1234567,,500,200,France,HFCC
17620000,AM,Turkish Radio-TV Corp,12:30,13:30,English,Emirler,Turkey,1234567,,250,310,Turkey,HFCC
17620000,AM,Radio France Internationale,16:00,17:00,Hausa,Issoudun,France,1234567,,250,170,France,HFCC
17620000,AM,Radio France Internationale,17:00,18:00,French,Issoudun,France,1234567,,250,200,France,HFCC
17620000,AM,Radio France Internationale,18:00,19:00,French,Issoudun,France,1234567,,250,200,France,HFCC
17620000,AM,Radio France Internationale,19:00,20:00,French,Issoudun,France,1234567,,250,175,France,HFCC
17620000,AM,"Adventist Broadcasting Service, Inc.",23:00,24:00,Mandarin Chinese,"Agat, Guam",United States,1234567,,100,330,United States,HFCC
17625000,AM,China National Radio,00:00,09:00,Chinese,Beijing,China,1234567,,100,163,China,HFCC
17625000,AM,Broadcasting Serv. of the Kingdom of Saudi Arabia,12:00,14:00,Arabic,Riyadh,Saudi Arabia,1234567,,500,100,Saudi Arabia,HFCC
17630000,AM,Radio Romania International,07:00,08:00,Romanian,Tiganesti,Romania,1,,300,112,Romania,HFCC
17630000,AM,Radio Romania International,09:00,10:00,Romanian,Tiganesti,Romania,1,,300,247,Romania,HFCC
17630000,AM,Radio Romania International,10:00,11:00,French,Tiganesti,Romania,1234567,,300,247,Romania,HFCC
17630000,AM,China Radio International,14:30,15:00,English,Bamako,Mali,1234567,,100,85,Mali,HFCC
17630000,AM,China Radio International,15:00,16:00,English,Bamako,Mali,1234567,,100,85,Mali,HFCC
17630000,AM,Media Broadcast GmbH,17:00,18:00,Multiple languages,Issoudun,France,1234567,,100,125,France,HFCC
17640000,AM,China Radio International,01:00,02:00,English,Kashi,China,1234567,,500,308,China,HFCC
17640000,AM,China Radio International,02:00,03:00,Russian,Xian,China,1234567,,500,292,China,HFCC
17640000,AM,China Radio International,03:00,04:00,Russian,Xian,China,1234567,,500,292,China,HFCC
17640000,AM,China Radio International,04:00,05:00,Russian,Xian,China,1234567,,500,292,China,HFCC
17640000,AM,China Radio International,07:00,08:00,Standard Chinese,Kunming,China,1234567,,150,135,China,HFCC
17640000,AM,BBC Worldservice,12:00,12:30,French,Ascension,United Kingdom,1234567,,250,27,United Kingdom,HFCC
17640000,AM,BBC Worldservice,14:00,16:00,English,Ascension,United Kingdom,7,,125,27,United Kingdom,HFCC
17640000,AM,BBC Worldservice,15:30,17:30,English,Ascension,United Kingdom,1,,125,27,United Kingdom,HFCC
17640000,AM,BBC Worldservice,17:30,17:50,Amharic,Woofferton,United Kingdom,23456,,250,120,United Kingdom,HFCC
17640000,AM,BBC Worldservice,17:50,18:10,Oromo,Woofferton,United Kingdom,23456,,250,120,United Kingdom,HFCC
17640000,AM,BBC Worldservice,18:10,18:30,Tigrinya,Woofferton,United Kingdom,23456,,250,120,United Kingdom,HFCC
17640000,AM,BBC Worldservice,18:30,18:50,Amharic,Woofferton,United Kingdom,23456,,250,120,United Kingdom,HFCC
17640000,AM,BBC Worldservice,18:50,19:10,Oromo,Woofferton,United Kingdom,23456,,250,120,United Kingdom,HFCC
17640000,AM,BBC Worldservice,19:10,19:30,Tigrinya,Woofferton,United Kingdom,23456,,250,120,United Kingdom,HFCC
17650000,AM,"Adventist Broadcasting Service, Inc.",00:00,00:30,Burmese,"Agat, Guam",United States,1234567,,100,285,United States,HFCC
17650000,AM,China Radio International,06:00,07:00,Standard Chinese,Kashi,China,1234567,,500,308,China,HFCC
17650000,AM,China Radio International,07:00,08:00,Standard Chinese,Kashi,China,1234567,,500,308,China,HFCC
17650000,AM,China Radio International,08:00,09:00,Standard Chinese,Kashi,China,1234567,,500,308,China,HFCC
17650000,AM,China Radio International,09:00,10:00,English,Kashi,China,1234567,,500,308,China,HFCC
17650000,AM,China Radio International,10:00,11:00,Standard Chinese,Kashi,China,1234567,,500,308,China,HFCC
17650000,AM,China Radio International,11:00,12:00,Standard Chinese,Kashi,China,1234567,,500,308,China,HFCC
17650000,AM,China Radio International,12:00,13:00,Standard Chinese,Kashi,China,1234567,,500,308,China,HFCC
17650000,AM,China Radio International,13:00,14:00,French,Kashi,China,1234567,,500,308,China,HFCC
17650000,AM,Media Broadcast GmbH,14:00,15:00,Multiple languages,Nauen,Germany,1234567,,250,102,Germany,HFCC
17650000,AM,Broadcasting Serv. of the Kingdom of Saudi Arabia,16:00,18:00,Bambara,Riyadh,Saudi Arabia,1234567,,500,250,Saudi Arabia,HFCC
17650000,AM,HCJB Australia,22:25,22:30,Japanese,Kununurra WA,Australia,1234567,,75,5,Australia,HFCC
17650000,AM,HCJB Australia,22:30,23:00,Japanese,Kununurra WA,Australia,1234567,,75,5,Australia,HFCC
17655000,AM,China Radio International,02:00,03:00,Tamil,Kashi,China,1234567,,100,173,China,HFCC
17655000,AM,China Radio International,03:00,04:00,Hindi,Kashi,China,1234567,,100,173,China,HFCC
17660000,AM,Radio France Internationale,05:30,06:00,Swahili (macrolanguage),Issoudun,France,1234567,,250,140,France,HFCC
17660000,AM,Radio France Internationale,08:00,09:00,French,Issoudun,France,1234567,,250,175,France,HFCC
17660000,AM,Radio France Internationale,09:00,10:00,French,Issoudun,France,1234567,,250,175,France,HFCC
17660000,AM,Radio France Internationale,13:00,13:30,Fulah,Issoudun,France,1234567,,500,180,France,HFCC
17660000,AM,Broadcasting Serv. of the Kingdom of Saudi Arabia,14:00,18:00,French,Riyadh,Saudi Arabia,1234567,,500,270,Saudi Arabia,HFCC
17665000,AM,China National Radio,20:55,06:00,Mongolian,Urumqi,China,1234567,,100,80,China,HFCC
17670000,AM,China Radio International,07:00,09:00,English,Kashi,China,1234567,,500,269,China,HFCC
17670000,AM,Turkish Radio-TV Corp,10:30,11:00,Uzbek,Emirler,Turkey,1234567,,250,72,Turkey,HFCC
17670000,AM,Media Broadcast GmbH,12:00,12:45,Multiple languages,Tashkent,Ouzbékistan,1234567,,100,90,Ouzbékistan,HFCC
17670000,AM,Media Broadcast GmbH,12:30,12:45,Multiple languages,Tashkent,Ouzbékistan,1234567,,100,121,Ouzbékistan,HFCC
17670000,AM,Media Broadcast GmbH,13:00,14:00,Multiple languages,Nauen,Germany,1234567,,100,62,Germany,HFCC
17670000,AM,IBRA Radio,17:30,19:00,Arabic,Woofferton,United Kingdom,1234567,,300,137,United Kingdom,HFCC
17675000,AM,Radio New Zealand,00:00,05:00,English,Rangitaiki,New Zealand,1234567,,50,35,New Zealand,HFCC
17675000,AM,Radio New Zealand,00:00,05:00,English,Rangitaiki,New Zealand,1234567,,50,325,New Zealand,HFCC
17675000,AM,Radio New Zealand,20:45,24:00,English,Rangitaiki,New Zealand,1234567,,50,325,New Zealand,HFCC
17675000,AM,Radio New Zealand,20:45,24:00,English,Rangitaiki,New Zealand,1234567,,50,35,New Zealand,HFCC
