Frequency,M,Station,On,Off,Language,Site,TX Country,Days,Target,Power,Azimuth,Origin,Source
11989942,AM,SOH Xi Wang Zhi Sheng,2100,1600,Chinese/Cantonese,Miaoli,,smtwtfs,,,,,Aoki
11990000,AM,SOH Xi Wang Zhi Sheng,2100,1600,Chinese/Cantonese,Miaoli,Taiwan,1234567,,1,ND,SOH b25,Aoki
11990000,AM,CHINA RADIO INTERNATIONAL,0000,0057,Khmer,Nanning 954,China,1234567,,100,200,CRI b25,Aoki
11990000,AM,CHINA RADIO INTERNATIONAL,1100,1157,Vietnamese,Xianyang 594,China,1234567,,500,190,CRI b25,Aoki
11990000,,China Radio Int.,0000,0100,KH,,China,,South East Asia,,,China,EiBi
11990000,,CNR1 Jammer/Firedrake,2100,1600,M,,China,,Far East,,,China,EiBi
11990000,,Sound of Hope,0000,0100,M,,Taiwan,,Far East,,,Taiwan,EiBi
11990000,,Sound of Hope,0100,0200,CA,,Taiwan,,Far East,,,Taiwan,EiBi
11990000,,Sound of Hope,0200,1200,M,,Taiwan,,Far East,,,Taiwan,EiBi
11990000,,Sound of Hope,1200,1300,M,,Taiwan,,Far East,,,Taiwan,EiBi
11990000,,Sound of Hope,1300,1400,M,,Taiwan,,Far East,,,Taiwan,EiBi
11990000,,Sound of Hope,1400,1500,M,,Taiwan,,Far East,,,Taiwan,EiBi
11990000,,Sound of Hope,1500,1600,M,,Taiwan,,Far East,,,Taiwan,EiBi
11990000,,Sound of Hope,2100,2130,M,,Taiwan,,Far East,,,Taiwan,EiBi
11990000,,Sound of Hope,2130,2200,M,,Taiwan,,Far East,,,Taiwan,EiBi
11990000,,Sound of Hope,2200,2300,M,,Taiwan,,Far East,,,Taiwan,EiBi
11990000,,Sound of Hope,2300,2400,M,,Taiwan,,Far East,,,Taiwan,EiBi
11990000,AM,China Radio International,00:00,01:00,Central Khmer,Nanning,China,1234567,,100,200,China,HFCC
11990000,AM,China Radio Intl,0000,0057,Khmer,Nanning 954,,smtwtfs,,,,,Aoki
11990000,AM,China Radio Intl,0000,0100,Khmer,Nanning (Guangxi),,smtwtfs,SEA,,,,EiBi
11990000,AM,CRI,0000,0100,Khmer,Nanning,,smtwtfs,54E,,,,HFCC
11990000,AM,Sound of Hope,0000,0100,Mandarin,Taipei,,smtwtfs,FE,,,,EiBi
11990000,AM,Sound of Hope,0100,0200,Cantonese,Taipei,,smtwtfs,FE,,,,EiBi
11990000,AM,Sound of Hope,0200,1200,Mandarin,Taipei,,smtwtfs,FE,,,,EiBi
11990000,AM,China Radio Intl,1100,1157,Vietnamese,Xianyang 594,,smtwtfs,,,,,Aoki
11990000,AM,China Radio Intl,1100,1200,Vietnamese,"Xian-Xianyang ""594""",,smtwtfs,SEA,,,,EiBi
11990000,AM,CRI,1100,1200,Vietnamese,Xian,,smtwtfs,"49,54",,,,HFCC
11990000,AM,Sound of Hope,1200,1300,Mandarin,Taipei,,smtwtfs,FE,,,,EiBi
11990000,AM,Sound of Hope,1300,1400,Mandarin,Taipei,,smtwtfs,FE,,,,EiBi
11990000,AM,Sound of Hope,1400,1500,Mandarin,Taipei,,smtwtfs,FE,,,,EiBi
11990000,AM,Sound of Hope,1500,1600,Mandarin,Taipei,,smtwtfs,FE,,,,EiBi
11990000,AM,CNR1 Jammer/Firedrake,2100,1600,Mandarin,,,smtwtfs,FE,,,,EiBi
11990000,AM,Sound of Hope,2100,2130,Mandarin,Taipei,,smtwtfs,FE,,,,EiBi
11990000,AM,Sound of Hope,2130,2200,Mandarin,Taipei,,smtwtfs,FE,,,,EiBi
11990000,AM,Sound of Hope,2200,2300,Mandarin,Taipei,,smtwtfs,FE,,,,EiBi
11990000,AM,Sound of Hope,2300,2400,Mandarin,Taipei,,smtwtfs,FE,,,,EiBi
11995000,AM,R.FRANCE INT.,0600,0630,Hausa,Issoudun,France,1234567,,250,170,RFI b25,Aoki
11995000,AM,R.FRANCE INT.,1900,2000,French,Issoudun,France,1234567,,250,200,RFI b25,Aoki
11995000,AM,R.FRANCE INT.,2000,2100,French,Issoudun,France,1234567,,250,185,RFI b25,Aoki
11995000,AM,R.FRANCE INT.,2100,2200,French,Issoudun,France,1234567,,250,185,RFI b25,Aoki
11995000,AM,BBC,1400,1500,Dari,Al Seela,Oman,1234567,,250,35,BBC b25,Aoki
11995000,AM,BBC,1500,1600,Pashto,Al Seela,Oman,1234567,,250,35,BBC b25,Aoki
11995000,AM,BBC,1600,1630,Dari,Al Seela,Oman,1234567,,250,35,BBC b25,Aoki
11995000,AM,BBC,1630,1700,Pashto,Al Seela,Oman,23456,,250,35,BBC b25,Aoki
11995000,AM,BBC,1630,1700,Dari,Al Seela,Oman,17,,250,35,BBC b25,Aoki
11995000,,Radio France Int.,0600,0630,HA,,France,,West Africa,,,France,EiBi
11995000,,Radio France Int.,2000,2100,F,,France,,West Africa,,,France,EiBi
11995000,,Radio France Int.,2100,2200,F,,France,,West Africa,,,France,EiBi
11995000,,BBC,1400,1500,DR,,Oman relay,,Afghanistan,,,United Kingdom,EiBi
11995000,,BBC,1500,1600,PS,,Oman relay,,Afghanistan,,,United Kingdom,EiBi
11995000,AM,Radio France Internationale,06:00,06:30,Hausa,Issoudun,France,1234567,,250,170,France,HFCC
11995000,AM,BBC Worldservice,14:00,15:00,Dari,A'Seela,Oman,1234567,,250,35,Oman,HFCC
11995000,AM,BBC Worldservice,15:00,16:00,Pushto,A'Seela,Oman,1234567,,250,35,Oman,HFCC
11995000,AM,Abu Dhabi Media Company,16:00,17:00,Amharic,Dhabayya,United Arab Emirates,1234567,,250,230,United Arab Emirates,HFCC
11995000,AM,Radio France Internationale,20:00,21:00,French,Issoudun,France,1234567,,250,200,France,HFCC
11995000,AM,Radio France Internationale,21:00,22:00,French,Issoudun,France,1234567,,250,200,France,HFCC
11995000,AM,V.Russia,0100,0300,Russian,Armavir,,smtwtfs,41,,,,HFCC
11995000,AM,R.France Int,0600,0630,Hausa,Issoudun,,smtwtfs,,,,,Aoki
11995000,AM,R.France Int,0600,0630,Hausa,F-i,,smtwtfs,WAf,,,,EiBi
11995000,AM,R.France Int,0600,0630,Hausa,Issoudun,,smtwtfs,"46,47W",,,,HFCC
11995000,AM,BBC,1400,1500,Dari,Al Seela,,smtwtfs,,,,,Aoki
11995000,AM,BBC,1400,1500,Dari,Al Seela,,smtwtfs,AFG,,,,EiBi
11995000,AM,BBC,1400,1500,Dari,Al Seela,,smtwtfs,"40E,41NW",,,,HFCC
11995000,AM,BBC,1500,1600,Pashto,Al Seela,,smtwtfs,,,,,Aoki
11995000,AM,BBC,1500,1600,Pashto,Al Seela,,smtwtfs,AFG,,,,EiBi
11995000,AM,BBC,1500,1600,Pashto,Al Seela,,smtwtfs,"40E,41NW",,,,HFCC
11995000,AM,Abu Dhabi Media Co,1600,1700,Amharic,Dhabayya,,smtwtfs,48,,,,HFCC
11995000,AM,BBC,1600,1630,Dari,Al Seela,,smtwtfs,,,,,Aoki
11995000,AM,BBC,1600,1630,Dari,Al Seela,,smtwtfs,AFG,,,,EiBi
11995000,AM,BBC,1600,1630,Dari,Al Seela,,smtwtfs,"40E,41NW",,,,HFCC
11995000,AM,Deutsche Welle,1600,1700,Amharic,Issoudun,,smtwtfs,48,,,,HFCC
11995000,AM,BBC,1630,1700,Dari,Al Seela,,s.....s,,,,,Aoki
11995000,AM,BBC,1630,1700,Pashto,Al Seela,,.mtwtf.,,,,,Aoki
11995000,AM,BBC,1630,1700,Dari,Al Seela,,s.....s,AFG,,,,EiBi
11995000,AM,BBC,1630,1700,Pashto,Al Seela,,.mtwtf.,AFG,,,,EiBi
11995000,AM,BBC,1630,1700,Dari,Al Seela,,s.....s,"40E,41NW",,,,HFCC
11995000,AM,BBC,1630,1700,Pashto,Al Seela,,.mtwtf.,"40E,41NW",,,,HFCC
11995000,AM,R.France Int,1900,2000,French,Issoudun,,smtwtfs,,,,,Aoki
11995000,AM,R.France Int,1900,2000,French,F-i,,smtwtfs,WAf,,,,EiBi
11995000,AM,R.France Int,1900,2000,French,Issoudun,,smtwtfs,46,,,,HFCC
11995000,AM,R.France Int,2000,2100,French,Issoudun,,smtwtfs,,,,,Aoki
11995000,AM,R.France Int,2000,2100,French,F-i,,smtwtfs,WAf,,,,EiBi
11995000,AM,R.France Int,2000,2100,French,Issoudun,,smtwtfs,"37S,38W,46,47SW",,,,HFCC
11995000,AM,R.France Int,2100,2200,French,Issoudun,,smtwtfs,,,,,Aoki
11995000,AM,R.France Int,2100,2200,French,F-i,,smtwtfs,WAf,,,,EiBi
11995000,AM,R.France Int,2100,2200,French,Issoudun,,smtwtfs,"28SW,37,38W,46,47SW",,,,HFCC
12000000,,China Radio Int.,0300,0400,E,,China,,South Asia,,,China,EiBi
12000000,AM,China Radio International,03:00,04:00,English,Kashi,China,1234567,,100,174,China,HFCC
12005000,AM,RADIO FARDA,1700,1900,Persian,Woofferton,United Kingdom,1234567,,250,90,RFE/ENC b25 Jan.15-,Aoki
12005000,,China Radio Int.,0900,1000,M,,China,,Oceania,,,China,EiBi
12005000,,China Radio Int.,1000,1100,CA,,China,,Oceania,,,China,EiBi
12005000,,BBC,1430,1500,K,,Uzbekistan relay,Mo-Fr,Far East,,,United Kingdom,EiBi
12005000,,BBC,1530,1600,K,,Uzbekistan relay,Mo-Fr,Far East,,,United Kingdom,EiBi
12005000,,Radio Delta Int.,0730,1700,NL,,The Netherlands,irr,Europe,,,The Netherlands,EiBi
12005000,AM,Radio Delta International,07:00,17:00,Dutch,Elburg,Netherlands,1234567,,5,0,Netherlands,HFCC
12005000,AM,China Radio International,09:00,10:00,Standard Chinese,Kunming,China,1234567,,500,135,China,HFCC
12005000,AM,China Radio International,10:00,11:00,Cantonese,Kunming,China,1234567,,500,135,China,HFCC
12005000,AM,BBC Worldservice,14:30,15:00,Korean,Tashkent,Ouzbékistan,23456,,100,76,Ouzbékistan,HFCC
12005000,AM,Radio Russia,15:00,20:00,Russian,Armavir,Russia,1234567,,500,290,Russia,HFCC
12005000,AM,BBC Worldservice,15:30,16:00,Korean,Tashkent,Ouzbékistan,23456,,100,76,Ouzbékistan,HFCC
12005000,AM,US AGM,0630,1230,Farsi,Umm al-Rimam,,smtwtfs,40,,,,HFCC
12010000,AM,Follow the Bible Ministry,1900,1930,English,Ascension,Ascension Island,1,,250,115,FBM ENC b25 Nov.9-,Aoki
12010000,AM,CNR 6,2155,2200,Chinese,Nanning 954,China,1234567,,100,142,CNR6 b25,Aoki
12010000,AM,CNR 6,2200,0200,Amoy,Nanning 954,China,1234567,,100,142,CNR6 b25=13670,Aoki
12010000,,China National Radio 6,0000,0100,AM,,China,,Taiwan,,,China,EiBi
12010000,,China National Radio 6,0100,0200,AM,,China,,Taiwan,,,China,EiBi
12010000,,China National Radio 6,2155,2400,AM,,China,,Taiwan,,,China,EiBi
12010000,,China Radio Int.,1400,1500,VN,,China,,South East Asia,,,China,EiBi
12010000,,Follow the Bible Min.,1900,1930,E,,Ascension Island relay,Su,South Africa,,,USA,EiBi
12010000,AM,China Radio International,14:00,15:00,Vietnamese,Baoji,China,1234567,,150,195,China,HFCC
12010000,AM,China National Radio,21:55,02:00,Chinese,Nanning,China,1234567,,100,142,China,HFCC
12010000,AM,CNR 6,0000,0100,Amoy,Nanning (Guangxi),,smtwtfs,TWN,,,,EiBi
12010000,AM,CNR 6,0100,0200,Amoy,Nanning (Guangxi),,smtwtfs,TWN,,,,EiBi
12010000,AM,R.Farda,0400,0500,Persian,Dhabayya,,smtwtfs,,,,,Aoki
12010000,AM,Encompass Digital Media Svcs,1900,1930,English,Ascension,,s......,"52SE,53SW,57N",,,,HFCC
12010000,AM,Follow the Bible Min.,1900,1930,English,Ascension,,s......,SAf,,,,EiBi
12010000,AM,CNR,2155,0200,Chinese,Nanning,,smtwtfs,"44S,50",,,,HFCC
12010000,AM,CNR 6,2155,2200,Chinese,Nanning 954,,smtwtfs,,,,,Aoki
12010000,AM,CNR 6,2155,2400,Amoy,Nanning (Guangxi),,smtwtfs,TWN,,,,EiBi
12010000,AM,CNR 6,2200,0200,Amoy,Nanning 954,,smtwtfs,,,,,Aoki
12015000,AM,VOICE OF MONGOLIA,1300,1330,Japanese,Ulaanbaatar,Mongolia,1234567,,250,116,VOM a25,Aoki
12015000,AM,VOICE OF MONGOLIA,1330,1400,Mongolian,Ulaanbaatar,Mongolia,1234567,,250,116,VOM a25,Aoki
12015000,AM,VOICE OF MONGOLIA,1400,1430,Chinese,Ulaanbaatar,Mongolia,1234567,,250,178,VOM a25,Aoki
12015000,AM,VOICE OF MONGOLIA,1430,1500,English,Ulaanbaatar,Mongolia,1234567,,250,178,VOM a25,Aoki
12015000,AM,Voice of Korea (KCBS),1700,1750,Korean,Kujang,North Korea,1234567,,200,326,VOK b25,Aoki
12015000,AM,Voice of Korea (KCBS),2300,2350,Korean,Kujang,North Korea,1234567,,200,326,VOK b25,Aoki
12015000,AM,Voice of Korea,1300,1357,English,Kujang,North Korea,1234567,,200,326,VOK b25,Aoki
12015000,AM,Voice of Korea,1400,1457,French,Kujang,North Korea,1234567,,200,326,VOK b25,Aoki
12015000,AM,Voice of Korea,1500,1557,English,Kujang,North Korea,1234567,,200,326,VOK b25,Aoki
12015000,AM,Voice of Korea,1600,1657,French,Kujang,North Korea,1234567,,200,326,VOK b25,Aoki
12015000,AM,Voice of Korea,1800,1857,English,Kujang,North Korea,1234567,,200,326,VOK b25,Aoki
12015000,AM,Voice of Korea,1900,1957,Spanish,Kujang,North Korea,1234567,,200,326,VOK b25,Aoki
12015000,AM,Voice of Korea,2000,2057,French,Kujang,North Korea,1234567,,200,326,VOK b25,Aoki
12015000,AM,Voice of Korea,2100,2157,English,Kujang,North Korea,1234567,,200,326,VOK b25,Aoki
12015000,AM,Voice of Korea,2200,2257,Spanish,Kujang,North Korea,1234567,,200,326,VOK b25,Aoki
12015000,AM,CHINA RADIO INTERNATIONAL,1100,1257,English,Kashi-Saibagh 2022,TKS,1234567,,100,173,CRI b25,Aoki
12015000,,China Radio Int.,1700,1800,E,,China,,Europe,,,China,EiBi
12015000,,Voice of Korea,1300,1400,E,,North Korea,,Europe,,,North Korea,EiBi
12015000,,Voice of Korea,1400,1500,F,,North Korea,,Europe,,,North Korea,EiBi
12015000,,Voice of Korea,1500,1600,E,,North Korea,,Europe,,,North Korea,EiBi
12015000,,Voice of Korea,1600,1700,F,,North Korea,,Europe,,,North Korea,EiBi
12015000,,Voice of Korea KCBS,1700,1750,K,,North Korea,,Europe,,,North Korea,EiBi
12015000,,Voice of Korea,1800,1900,E,,North Korea,,Europe,,,North Korea,EiBi
12015000,,Voice of Korea,1900,2000,S,,North Korea,,Europe,,,North Korea,EiBi
12015000,,Voice of Korea,2000,2100,F,,North Korea,,Europe,,,North Korea,EiBi
12015000,,Voice of Korea,2100,2200,E,,North Korea,,Europe,,,North Korea,EiBi
12015000,,Voice of Korea,2200,2300,S,,North Korea,,Europe,,,North Korea,EiBi
12015000,,Voice of Korea KCBS,2300,2350,K,,North Korea,,Europe,,,North Korea,EiBi
12015000,,Voice of Korea,1400,1600,R,,North Korea,,Europe,,,North Korea,EiBi
12015000,,Voice of Korea,1600,1700,D,,North Korea,,Europe,,,North Korea,EiBi
12015000,,Voice of Korea,1700,1800,R,,North Korea,,Europe,,,North Korea,EiBi
12015000,,Voice of Korea,1800,1900,D,,North Korea,,Europe,,,North Korea,EiBi
12015000,,Voice of Korea,1900,2000,D,,North Korea,,Europe,,,North Korea,EiBi
12015000,,Voice of Korea KCBS,2000,2050,K,,North Korea,,Europe,,,North Korea,EiBi
12015000,,Voice of Mongolia,1300,1330,J,,Mongolia,,Asia,,,Mongolia,EiBi
12015000,,Voice of Mongolia,1330,1400,MO,,Mongolia,,Asia,,,Mongolia,EiBi
12015000,,Voice of Mongolia,1400,1430,M,,Mongolia,,Asia,,,Mongolia,EiBi
12015000,,Voice of Mongolia,1430,1500,E,,Mongolia,,Asia,,,Mongolia,EiBi
12015000,,Voice of Mongolia,1500,1530,J,,Mongolia,,Asia,,,Mongolia,EiBi
12015000,,Voice of Mongolia,1530,1600,E,,Mongolia,,Asia,,,Mongolia,EiBi
12015000,,NSS US Navy,0000,2400,Teletype,,USA,,North Americas,,,USA,EiBi
12015000,AM,Mongol Radio & Television,13:00,14:00,Japanese / Mongolian,Ulan Bator,Mongolia,1234567,,250,116,Mongolia,HFCC
12015000,AM,Mongol Radio & Television,14:00,15:00,Standard Chinese / English,Ulan Bator,Mongolia,1234567,,250,116,Mongolia,HFCC
12015000,AM,China Radio International,17:00,18:00,English,Beijing,China,1234567,,500,318,China,HFCC
12015000,AM,Media Broadcast GmbH,18:00,21:00,Multiple languages,Issoudun,France,1234567,,100,167,France,HFCC
12015000,AM,NSS US Navy,0000,2400,Teletype/digital,"Andrews AFB, MD",,smtwtfs,NAm,,,,EiBi
12015000,AM,China Radio Intl,1100,1257,English,Kashi-Saibagh 2022,,smtwtfs,,,,,Aoki
12015000,AM,China Radio Intl,1100,1300,English,Kashi (Kashgar),,smtwtfs,SAs,,,,EiBi
12015000,AM,CRI,1100,1300,English,Kashi,,smtwtfs,41,,,,HFCC
12015000,AM,Mongol RTV,1300,1400,Japanese/Mongolian,Ulan Bator,,smtwtfs,45,,,,HFCC
12015000,AM,V.Korea,1300,1357,English,Kujang,,smtwtfs,,,,,Aoki
12015000,AM,V.Korea,1300,1400,English,Kujang,,smtwtfs,Eu,,,,EiBi
12015000,AM,V.Mongolia,1300,1330,Japanese,Ulaanbaatar,,smtwtfs,,,,,Aoki
12015000,AM,V.Mongolia,1300,1330,Japanese,Ulaanbaatar,,smtwtfs,As,,,,EiBi
12015000,AM,V.Mongolia,1330,1400,Mongolian,Ulaanbaatar,,smtwtfs,,,,,Aoki
12015000,AM,V.Mongolia,1330,1400,Mongolian,Ulaanbaatar,,smtwtfs,As,,,,EiBi
12015000,AM,Mongol RTV,1400,1500,Chinese/English,Ulan Bator,,smtwtfs,45,,,,HFCC
12015000,AM,V.Korea,1400,1457,French,Kujang,,smtwtfs,,,,,Aoki
12015000,AM,V.Korea,1400,1500,French,Kujang,,smtwtfs,Eu,,,,EiBi
12015000,AM,V.Mongolia,1400,1430,Chinese,Ulaanbaatar,,smtwtfs,,,,,Aoki
12015000,AM,V.Mongolia,1400,1430,Mandarin,Ulaanbaatar,,smtwtfs,As,,,,EiBi
12015000,AM,V.Mongolia,1430,1500,English,Ulaanbaatar,,smtwtfs,,,,,Aoki
12015000,AM,V.Mongolia,1430,1500,English,Ulaanbaatar,,smtwtfs,As,,,,EiBi
12015000,AM,V.Korea,1500,1557,English,Kujang,,smtwtfs,,,,,Aoki
12015000,AM,V.Korea,1500,1600,English,Kujang,,smtwtfs,Eu,,,,EiBi
12015000,AM,V.Mongolia,1500,1530,Japanese,Ulaanbaatar,,smtwtfs,As,,,,EiBi
12015000,AM,V.Mongolia,1530,1600,English,Ulaanbaatar,,smtwtfs,As,,,,EiBi
12015000,AM,V.Korea,1600,1657,French,Kujang,,smtwtfs,,,,,Aoki
12015000,AM,V.Korea,1600,1700,French,Kujang,,smtwtfs,Eu,,,,EiBi
12015000,AM,V.Korea (KCBS),1700,1750,Korean,Kujang,,smtwtfs,,,,,Aoki
12015000,AM,V.Korea KCBS,1700,1750,Korean,Kujang,,smtwtfs,Eu,,,,EiBi
12015000,AM,V.Korea,1800,1857,English,Kujang,,smtwtfs,,,,,Aoki
12015000,AM,V.Korea,1800,1900,English,Kujang,,smtwtfs,Eu,,,,EiBi
12015000,AM,V.Russia,1800,2000,Russian,Moskva,,smtwtfs,"30S,31SW",,,,HFCC
12015000,AM,V.Korea,1900,1957,Spanish,Kujang,,smtwtfs,,,,,Aoki
12015000,AM,V.Korea,1900,2000,Spanish,Kujang,,smtwtfs,Eu,,,,EiBi
12015000,AM,V.Korea,2000,2057,French,Kujang,,smtwtfs,,,,,Aoki
12015000,AM,V.Korea,2000,2100,French,Kujang,,smtwtfs,Eu,,,,EiBi
12015000,AM,V.Korea,2100,2157,English,Kujang,,smtwtfs,,,,,Aoki
12015000,AM,V.Korea,2100,2200,English,Kujang,,smtwtfs,Eu,,,,EiBi
12015000,AM,V.Korea,2200,2257,Spanish,Kujang,,smtwtfs,,,,,Aoki
12015000,AM,V.Korea,2200,2300,Spanish,Kujang,,smtwtfs,Eu,,,,EiBi
12015000,AM,V.Korea (KCBS),2300,2350,Korean,Kujang,,smtwtfs,,,,,Aoki
12015000,AM,V.Korea KCBS,2300,2350,Korean,Kujang,,smtwtfs,Eu,,,,EiBi
12020000,AM,VOICE OF VIETNAM,1000,1030,English,Hanoi-Sontay,Vietnam,1234567,,100,177,VOV a25,Aoki
12020000,AM,VOICE OF VIETNAM,1030,1100,Indonesian,Hanoi-Sontay,Vietnam,1234567,,100,177,VOV a25,Aoki
12020000,AM,VOICE OF VIETNAM,1100,1130,Japanese,Hanoi-Sontay,Vietnam,1234567,,100,57,VOV a25,Aoki
12020000,AM,VOICE OF VIETNAM,1130,1200,English,Hanoi-Sontay,Vietnam,1234567,,100,57,VOV a25,Aoki
12020000,AM,VOICE OF VIETNAM,1200,1228,Japanese,Hanoi-Sontay,Vietnam,1234567,,100,57,VOV a25,Aoki
12020000,AM,VOICE OF VIETNAM,1300,1330,Indonesian,Hanoi-Sontay,Vietnam,1234567,,100,57,VOV a25,Aoki
12020000,AM,VOICE OF VIETNAM,1330,1400,English,Hanoi-Sontay,Vietnam,1234567,,100,57,VOV a25,Aoki
12020000,AM,VOICE OF VIETNAM,1400,1430,Japanese,Hanoi-Sontay,Vietnam,1234567,,100,57,VOV a25,Aoki
12020000,AM,VOICE OF VIETNAM,1430,1500,Indonesian,Hanoi-Sontay,Vietnam,1234567,,100,177,VOV a25,Aoki
12020000,AM,VOICE OF VIETNAM,1500,1530,English,Hanoi-Sontay,Vietnam,1234567,,100,177,VOV a25,Aoki
12020000,AM,VOICE OF VIETNAM,2300,2330,Indonesian,Hanoi-Sontay,Vietnam,1234567,,100,177,VOV a25,Aoki
12020000,AM,VOICE OF VIETNAM,2330,2400,English,Hanoi-Sontay,Vietnam,1234567,,100,177,VOV a25,Aoki
12020000,AM,R.PILIPINAS,0200,0330,English,Tinang,Philippines,1234567,,250,283,AGM/PBS b25 Dec.1-,Aoki
12020000,,Voice of Vietnam,1030,1100,IN,,Vietnam,,Indonesia,,,Vietnam,EiBi
12020000,,Voice of Vietnam,1100,1130,J,,Vietnam,,Far East,,,Vietnam,EiBi
12020000,,Voice of Vietnam,1130,1200,E,,Vietnam,,Far East,,,Vietnam,EiBi
12020000,,Voice of Vietnam,1200,1230,J,,Vietnam,,Far East,,,Vietnam,EiBi
12020000,,Voice of Vietnam,1300,1330,IN,,Vietnam,,Indonesia,,,Vietnam,EiBi
12020000,,Voice of Vietnam,1330,1400,E,,Vietnam,,Far East,,,Vietnam,EiBi
12020000,,Voice of Vietnam,1400,1430,J,,Vietnam,,Far East,,,Vietnam,EiBi
12020000,,Voice of Vietnam,1430,1500,IN,,Vietnam,,Indonesia,,,Vietnam,EiBi
12020000,,Voice of Vietnam,2300,2330,IN,,Vietnam,,Indonesia,,,Vietnam,EiBi
12020000,AM,US AGM,0000,0100,Mandarin,Tinang 1,,smtwtfs,42-44,,,,HFCC
12020000,AM,V.Vietnam,1000,1030,English,Hanoi-Sontay,,smtwtfs,,,,,Aoki
12020000,AM,V.Vietnam,1030,1100,Indonesian,Hanoi-Sontay,,smtwtfs,,,,,Aoki
12020000,AM,V.Vietnam,1030,1100,Indonesian,Hanoi-Sontay,,smtwtfs,INS,,,,EiBi
12020000,AM,V.Vietnam,1100,1130,Japanese,Hanoi-Sontay,,smtwtfs,,,,,Aoki
12020000,AM,V.Vietnam,1100,1130,Japanese,Hanoi-Sontay,,smtwtfs,FE,,,,EiBi
12020000,AM,V.Vietnam,1130,1200,English,Hanoi-Sontay,,smtwtfs,,,,,Aoki
12020000,AM,V.Vietnam,1130,1200,English,Hanoi-Sontay,,smtwtfs,FE,,,,EiBi
12020000,AM,V.Vietnam,1200,1228,Japanese,Hanoi-Sontay,,smtwtfs,,,,,Aoki
12020000,AM,V.Vietnam,1200,1230,Japanese,Hanoi-Sontay,,smtwtfs,FE,,,,EiBi
12020000,AM,V.Vietnam,1300,1330,Indonesian,Hanoi-Sontay,,smtwtfs,,,,,Aoki
12020000,AM,V.Vietnam,1300,1330,Indonesian,Hanoi-Sontay,,smtwtfs,INS,,,,EiBi
12020000,AM,V.Vietnam,1330,1400,English,Hanoi-Sontay,,smtwtfs,,,,,Aoki
12020000,AM,V.Vietnam,1330,1400,English,Hanoi-Sontay,,smtwtfs,FE,,,,EiBi
12020000,AM,V.Vietnam,1400,1430,Japanese,Hanoi-Sontay,,smtwtfs,,,,,Aoki
12020000,AM,V.Vietnam,1400,1430,Japanese,Hanoi-Sontay,,smtwtfs,FE,,,,EiBi
12020000,AM,V.Vietnam,1430,1500,Indonesian,Hanoi-Sontay,,smtwtfs,,,,,Aoki
12020000,AM,V.Vietnam,1430,1500,Indonesian,Hanoi-Sontay,,smtwtfs,INS,,,,EiBi
12020000,AM,V.Vietnam,1500,1530,English,Hanoi-Sontay,,smtwtfs,,,,,Aoki
12020000,AM,R.Japan,1700,1900,Japanese,Yamata,,smtwtfs,"49,50,54",,,,HFCC
12020000,AM,V.Vietnam,2300,2330,Indonesian,Hanoi-Sontay,,smtwtfs,,,,,Aoki
12020000,AM,V.Vietnam,2300,2330,Indonesian,Hanoi-Sontay,,smtwtfs,INS,,,,EiBi
12020000,AM,V.Vietnam,2330,2400,English,Hanoi-Sontay,,smtwtfs,,,,,Aoki
12025000,,China Radio Int.,1300,1400,K,,China,,Far East,,,China,EiBi
12025000,,China Radio Int.,1400,1500,M,,China,,Central Asia,,,China,EiBi
12025000,AM,Nippon Hoso Kyokai,02:00,04:00,Japanese,Tokyo Yamata,Japan,1234567,,300,270,Japan,HFCC
12025000,AM,Broadcasting Serv. of the Kingdom of Saudi Arabia,03:00,04:00,Arabic,Jeddah,Saudi Arabia,1234567,,250,340,Saudi Arabia,HFCC
12025000,AM,For new organization,05:00,10:00,Multiple languages,Sofia,Bulgaria,1234567,,250,126,Bulgaria,HFCC
12025000,AM,China Radio International,13:00,14:00,Korean,Xian,China,1234567,,500,73,China,HFCC
12025000,AM,China Radio International,14:00,15:00,Standard Chinese,Urumqi,China,1234567,,500,270,China,HFCC
12025000,AM,New organization,0500,1000,Multiple,Sofia,,smtwtfs,"39,40,48",,,,HFCC
12030000,AM,Radio Delta International,0000,1200,Dutch/English,Elburg,The Netherlands,1234567,,5,ND,RDI b25,Aoki
12030000,AM,R.EXTERIOR DE ESPANA,1500,2400,Spanish,Noblejas,Spain,17,,200,110,REE b25,Aoki
12030000,AM,R.EXTERIOR DE ESPANA,1600,2400,Spanish,Noblejas,Spain,23456,,200,110,REE b25,Aoki
12030000,AM,R.EXTERIOR DE ESPANA,2100,2130,Arabic,Noblejas,Spain,6,,200,110,REE b25,Aoki
12030000,AM,R.EXTERIOR DE ESPANA,2100,2130,Sephardic,Noblejas,Spain,2,,200,110,REE b25,Aoki
12030000,AM,R.EXTERIOR DE ESPANA,2130,2200,Chinese,Noblejas,Spain,2,,200,110,REE b25,Aoki
12030000,AM,R.EXTERIOR DE ESPANA,2300,2330,Russian,Noblejas,Spain,7,,200,110,REE b25,Aoki
12030000,AM,R.EXTERIOR DE ESPANA,2300,2330,English,Noblejas,Spain,4,,200,110,REE b25,Aoki
12030000,AM,R.EXTERIOR DE ESPANA,2300,2330,Portuguese,Noblejas,Spain,5,,200,110,REE b25,Aoki
12030000,AM,R.EXTERIOR DE ESPANA,2330,2400,French,Noblejas,Spain,3,,200,110,REE b25,Aoki
